	/go/src/github.com/docker/docker/daemon/cluster/executor/container/adapter.go:170 +0xa0
github.com/docker/docker/daemon/cluster/executor/container.(*controller).Remove(0xc421615d60, 0x7f876a0a30f0, 0xc4209c3860, 0x7f876a0a30f0, 0xc4209c3860)
	/go/src/github.com/docker/docker/daemon/cluster/executor/container/controller.go:401 +0xd7
github.com/docker/docker/vendor/github.com/docker/swarmkit/agent.reconcileTaskState.func1(0xc4228a1140)
	/go/src/github.com/docker/docker/vendor/github.com/docker/swarmkit/agent/worker.go:267 +0xa7
created by github.com/docker/docker/vendor/github.com/docker/swarmkit/agent.reconcileTaskState
	/go/src/github.com/docker/docker/vendor/github.com/docker/swarmkit/agent/worker.go:310 +0x107b
time="2017-09-28T21:00:24.321378562Z" level=error msg="failed removing container name resolution for 924fb57f16c1a7548784fdc062c9c7b428044ebd2f97962dba2f9e56444b1d72 epRec:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.2 [] [] []} err:network qh04ei2lbh6vafz191pw4z1y3 not found"
time="2017-09-28T21:00:24.321402062Z" level=error msg="*** sandbox is empty: TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2-sbox"
time="2017-09-28T21:00:24.321402662Z" level=debug msg="handleEpTableEvent DEL ac8ed4693a11911f23f590322220f0070158e395763efa6cb426329ec924e671 R:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []}"
time="2017-09-28T21:00:24.321426362Z" level=error msg="failed removing container name resolution for ac8ed4693a11911f23f590322220f0070158e395763efa6cb426329ec924e671 epRec:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []} err:network qh04ei2lbh6vafz191pw4z1y3 not found"
time="2017-09-28T21:00:24.321446461Z" level=debug msg="handleEpTableEvent DEL c19d523812b6cb792ad5ed995f7035a88aec8c6de0a71577cda8b267b8e6ea3a R:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []}"
goroutine 7967 [running]:
runtime/debug.Stack(0x569a8f, 0xc420016140, 0x1b6bf98)
	/usr/local/go/src/runtime/debug/stack.go:24 +0x79
runtime/debug.PrintStack()
	/usr/local/go/src/runtime/debug/stack.go:16 +0x22
github.com/docker/docker/daemon.(*Daemon).deleteLoadBalancerSandbox(0xc4204e2000, 0x2817e20, 0xc422a9e680)
	/go/src/github.com/docker/docker/daemon/network.go:540 +0x735
github.com/docker/docker/daemon.(*Daemon).deleteNetwork(0xc4204e2000, 0xc420a04540, 0x3f, 0x8000101, 0x0, 0x0)
	/go/src/github.com/docker/docker/daemon/network.go:582 +0x385
github.com/docker/docker/daemon.(*Daemon).DeleteManagedNetwork(0xc4204e2000, 0xc420a04540, 0x3f, 0x0, 0x0)
	/go/src/github.com/docker/docker/daemon/network.go:513 +0x44
github.com/docker/docker/daemon/cluster/executor/container.(*containerAdapter).removeNetworks(0xc4224bf3b0, 0x7f876a0a30f0, 0xc4209c3860, 0x0, 0x0)
	/go/src/github.com/docker/docker/daemon/cluster/executor/container/adapter.go:170 +0xa0
github.com/docker/docker/daemon/cluster/executor/container.(*controller).Remove(0xc421615d60, 0x7f876a0a30f0, 0xc4209c3860, 0x7f876a0a30f0, 0xc4209c3860)
	/go/src/github.com/docker/docker/daemon/cluster/executor/container/controller.go:401 +0xd7
github.com/docker/docker/vendor/github.com/docker/swarmkit/agent.reconcileTaskState.func1(0xc4228a1140)
	/go/src/github.com/docker/docker/vendor/github.com/docker/swarmkit/agent/worker.go:267 +0xa7
created by github.com/docker/docker/vendor/github.com/docker/swarmkit/agent.reconcileTaskState
	/go/src/github.com/docker/docker/vendor/github.com/docker/swarmkit/agent/worker.go:310 +0x107b
time="2017-09-28T21:00:24.321466561Z" level=error msg="failed removing container name resolution for c19d523812b6cb792ad5ed995f7035a88aec8c6de0a71577cda8b267b8e6ea3a epRec:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []} err:network qh04ei2lbh6vafz191pw4z1y3 not found"
time="2017-09-28T21:00:24.321505961Z" level=debug msg="handleEpTableEvent DEL c92cef0aba1408907d7f367eb133623a6850fe4444d8c80578960ce008c19fec R:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.2 [] [] []}"
time="2017-09-28T21:00:24.321563661Z" level=error msg="failed removing container name resolution for c92cef0aba1408907d7f367eb133623a6850fe4444d8c80578960ce008c19fec epRec:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.2 [] [] []} err:network qh04ei2lbh6vafz191pw4z1y3 not found"
time="2017-09-28T21:00:24.321591860Z" level=debug msg="handleEpTableEvent DEL ef25fa4563796f4e784dcccc6c5122fb7bdc94549bc315ee7b9f60db08ffce74 R:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []}"
time="2017-09-28T21:00:24.321621060Z" level=error msg="failed removing container name resolution for ef25fa4563796f4e784dcccc6c5122fb7bdc94549bc315ee7b9f60db08ffce74 epRec:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []} err:network qh04ei2lbh6vafz191pw4z1y3 not found"
time="2017-09-28T21:00:24.321651660Z" level=debug msg="handleEpTableEvent DEL fe9b9fc5fd9975e15c5447f5eaff0e740b17c08e37b6ebbdc16bfdd8330fc1c6 R:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.2 [] [] []}"
time="2017-09-28T21:00:24.321688760Z" level=error msg="failed removing container name resolution for fe9b9fc5fd9975e15c5447f5eaff0e740b17c08e37b6ebbdc16bfdd8330fc1c6 epRec:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.2 [] [] []} err:network qh04ei2lbh6vafz191pw4z1y3 not found"
time="2017-09-28T21:00:24.367828633Z" level=debug msg="Failed to retrieve interface (vethb1293e5)'s link on endpoint (c6bd71c27f3e3a4740bcdbd77b3d3fc7f23dbfb6637b870f021c4e3838805452) delete: Link not found"
time="2017-09-28T21:00:24.367862233Z" level=debug msg="Releasing addresses for endpoint TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2-endpoint's interface on network TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2"
time="2017-09-28T21:00:24.367918032Z" level=debug msg="ReleaseAddress(LocalDefault/10.0.2.0/24, 10.0.2.2)"
time="2017-09-28T21:00:24.388778184Z" level=error msg="*** END deleting sandbox: TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2-sbox"
time="2017-09-28T21:00:24.388929383Z" level=debug msg="releasing IPv4 pools from network TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2 (s98iwgd0zfwzagci60vncyv0o)"
time="2017-09-28T21:00:24.388941283Z" level=debug msg="ReleaseAddress(LocalDefault/10.0.2.0/24, 10.0.2.1)"
time="2017-09-28T21:00:24.388951883Z" level=debug msg="ReleasePool(LocalDefault/10.0.2.0/24)"
time="2017-09-28T21:00:24.389150282Z" level=debug msg="cleanupServiceBindings for s98iwgd0zfwzagci60vncyv0o"
time="2017-09-28T21:00:25.906455434Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:25.906621433Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:25.906641533Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:25.906653633Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=0 len(updatedTasks)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:25.906677132Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=SHUTDOWN task.id=v8nwr64zma0w76fih25rnqtho
time="2017-09-28T21:00:25.914879374Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=v8nwr64zma0w76fih25rnqtho
time="2017-09-28T21:00:25.916305064Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:26.380841673Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:26.380936973Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:26.380952673Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:26.380961973Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=1 len(updatedTasks)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:26.381134971Z" level=warning msg="failed to deactivate service binding for container TestServiceUpdateNetworkAddDelClient45591ef5-b2a0-4316-b171-273.1.v8nwr64zma0w76fih25rnqtho" error="No such container: TestServiceUpdateNetworkAddDelClient45591ef5-b2a0-4316-b171-273.1.v8nwr64zma0w76fih25rnqtho" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:26.824065434Z" level=debug msg="memberlist: Stream connection from=172.16.2.5:45352"
time="2017-09-28T21:00:26.825141326Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating  bulk sync for networks [7mxpi12qjcdf240db9aywk9hx] with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T21:00:27.147730941Z" level=debug msg="Calling GET /containers/7ac63af9700b6929a7344cce3e7e53a49c95c59906db467a12bd0bcaf49d6bbd/logs?stderr=1&stdout=1&since=1506622093&timestamps=1"
time="2017-09-28T21:00:27.148009539Z" level=debug msg="begin logs" container=7ac63af9700b6929a7344cce3e7e53a49c95c59906db467a12bd0bcaf49d6bbd method="(*Daemon).ContainerLogs" module=daemon
time="2017-09-28T21:00:27.148055238Z" level=debug msg="end logs" container=7ac63af9700b6929a7344cce3e7e53a49c95c59906db467a12bd0bcaf49d6bbd method="(*Daemon).ContainerLogs" module=daemon
time="2017-09-28T21:00:27.930706694Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating bulk sync with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T21:00:27.930814393Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating unsolicited bulk sync for networks [7mxpi12qjcdf240db9aywk9hx qh04ei2lbh6vafz191pw4z1y3 s98iwgd0zfwzagci60vncyv0o] with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T21:00:27.934617466Z" level=debug msg="memberlist: Stream connection from=172.16.2.5:45354"
time="2017-09-28T21:00:27.935773358Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Bulk sync to node pradipd-ubuntu1-747808fd5b65 took 3.482475ms"
time="2017-09-28T21:00:28.381993096Z" level=error msg="network TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2 remove failed: No such network: TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:28.382043196Z" level=error msg="remove task failed" error="No such network: TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=v8nwr64zma0w76fih25rnqtho
time="2017-09-28T21:00:31.072880130Z" level=debug msg="checkEncryption(7mxpi12, 172.16.2.5, 4096, false)"
time="2017-09-28T21:00:31.073082129Z" level=debug msg="Neighbor entry added for IP 10.255.0.5, mac 02:42:0a:ff:00:05"
time="2017-09-28T21:00:31.073195428Z" level=debug msg="Neighbor entry added for IP 172.16.2.5, mac 02:42:0a:ff:00:05"
time="2017-09-28T21:00:31.073212628Z" level=debug msg="miss notification: dest IP 10.255.0.5, dest MAC "
time="2017-09-28T21:00:31.073227728Z" level=debug msg="miss notification: dest IP 10.255.0.5, dest MAC 02:42:0a:ff:00:05"
time="2017-09-28T21:00:31.911361889Z" level=debug msg="memberlist: Initiating push/pull sync with: 172.16.2.5:7946"
time="2017-09-28T21:00:31.912471181Z" level=info msg="Node join event for pradipd-ubuntu1-747808fd5b65/172.16.2.5"
time="2017-09-28T21:00:32.283929049Z" level=debug msg="Neighbor entry deleted for IP 172.16.2.5, mac 02:42:0a:ff:00:05"
time="2017-09-28T21:00:32.284044948Z" level=debug msg="Neighbor entry deleted for IP 10.255.0.5, mac 02:42:0a:ff:00:05"
time="2017-09-28T21:00:32.284058348Z" level=debug msg="checkEncryption(7mxpi12, 172.16.2.5, 0, false)"
time="2017-09-28T21:00:32.284076048Z" level=debug msg="miss notification: dest IP 10.255.0.5, dest MAC "
time="2017-09-28T21:00:32.503875690Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.503918790Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.503930690Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.503939989Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=0 len(updatedTasks)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.503968089Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=READY task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.504123988Z" level=debug msg="state changed" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="ASSIGNED->ACCEPTED" task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.504210188Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.504320587Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="ASSIGNED->ACCEPTED" task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.511792134Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.511860433Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.512910726Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.528086418Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="ACCEPTED->PREPARING" task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.528207717Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=u88z9coz2h5aom5pi82wdwdj0
time="2017-09-28T21:00:32.529522808Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.534376374Z" level=debug msg="Allocating IPv4 pools for network TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2 (qh04ei2lbh6vafz191pw4z1y3)"
time="2017-09-28T21:00:32.534396574Z" level=debug msg="RequestPool(LocalDefault, 10.0.1.0/24, , map[], false)"
time="2017-09-28T21:00:32.534492473Z" level=debug msg="RequestAddress(LocalDefault/10.0.1.0/24, 10.0.1.1, map[RequestAddressType:com.docker.network.gateway])"
time="2017-09-28T21:00:32.534522473Z" level=debug msg="overlay: Received vxlan IDs: 4098"
time="2017-09-28T21:00:32.534585072Z" level=debug msg="/sbin/iptables, [--wait -t mangle -C OUTPUT -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049088 -j MARK --set-mark 13681891]"
time="2017-09-28T21:00:32.540167033Z" level=debug msg="/sbin/iptables, [--wait -t filter -C INPUT -m policy --dir in --pol ipsec -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049088 -j ACCEPT]"
time="2017-09-28T21:00:32.543344110Z" level=debug msg="/sbin/iptables, [--wait -t filter -C INPUT -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049088 -j DROP]"
time="2017-09-28T21:00:32.546228690Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: joined network qh04ei2lbh6vafz191pw4z1y3"
time="2017-09-28T21:00:32.546243890Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating bulk sync with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T21:00:32.546255290Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating unsolicited bulk sync for networks [7mxpi12qjcdf240db9aywk9hx qh04ei2lbh6vafz191pw4z1y3 s98iwgd0zfwzagci60vncyv0o] with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T21:00:32.550585559Z" level=debug msg="memberlist: Stream connection from=172.16.2.5:45368"
time="2017-09-28T21:00:32.551533052Z" level=debug msg="handleEpTableEvent ADD 74b8ff48056c60e7188cd029e9480101c81c0dd68dda1cbd117f2bf59dde7b9d R:{TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint   <nil> 10.0.1.3 [] [] []}"
time="2017-09-28T21:00:32.551586752Z" level=debug msg="addContainerNameResolution 74b8ff48056c60e7188cd029e9480101c81c0dd68dda1cbd117f2bf59dde7b9d TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint"
time="2017-09-28T21:00:32.551611452Z" level=debug msg="74b8ff48056c60e7188cd029e9480101c81c0dd68dda1cbd117f2bf59dde7b9d (qh04ei2).addSvcRecords(TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint, 10.0.1.3, <nil>, true) handleEpTableEvent sid:74b8ff48056c60e7188cd029e9480101c81c0dd68dda1cbd117f2bf59dde7b9d"
time="2017-09-28T21:00:32.551658251Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Bulk sync to node pradipd-ubuntu1-747808fd5b65 took 3.284276ms"
time="2017-09-28T21:00:32.551884050Z" level=debug msg="/sbin/iptables, [--wait -t filter -L DOCKER-INGRESS]"
time="2017-09-28T21:00:32.554518631Z" level=debug msg="/sbin/iptables, [--wait -t filter -C FORWARD -j DOCKER-INGRESS]"
time="2017-09-28T21:00:32.556850715Z" level=debug msg="/sbin/iptables, [--wait -D FORWARD -j DOCKER-INGRESS]"
time="2017-09-28T21:00:32.559273797Z" level=debug msg="/sbin/iptables, [--wait -I FORWARD -j DOCKER-INGRESS]"
time="2017-09-28T21:00:32.561737480Z" level=debug msg="/sbin/iptables, [--wait -t filter -n -L DOCKER-USER]"
time="2017-09-28T21:00:32.564196462Z" level=debug msg="/sbin/iptables, [--wait -t filter -C DOCKER-USER -j RETURN]"
time="2017-09-28T21:00:32.566824844Z" level=debug msg="/sbin/iptables, [--wait -t filter -C FORWARD -j DOCKER-USER]"
time="2017-09-28T21:00:32.569133527Z" level=debug msg="/sbin/iptables, [--wait -D FORWARD -j DOCKER-USER]"
time="2017-09-28T21:00:32.571822508Z" level=debug msg="/sbin/iptables, [--wait -I FORWARD -j DOCKER-USER]"
time="2017-09-28T21:00:32.622167952Z" level=debug msg="Assigning addresses for endpoint TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint's interface on network TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2"
time="2017-09-28T21:00:32.622194351Z" level=debug msg="RequestAddress(LocalDefault/10.0.1.0/24, 10.0.1.2, map[])"
time="2017-09-28T21:00:32.670658108Z" level=debug msg="Assigning addresses for endpoint TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint's interface on network TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2"
time="2017-09-28T21:00:32.786845485Z" level=debug msg="checkEncryption(qh04ei2, 172.16.2.6, 4098, false)"
time="2017-09-28T21:00:32.788934770Z" level=debug msg="miss notification: dest IP 10.0.1.5, dest MAC "
time="2017-09-28T21:00:32.789830263Z" level=debug msg="Neighbor entry added for IP 10.0.1.5, mac 02:42:0a:00:01:05"
time="2017-09-28T21:00:32.789970062Z" level=debug msg="Neighbor entry added for IP 172.16.2.6, mac 02:42:0a:00:01:05"
time="2017-09-28T21:00:32.789999762Z" level=debug msg="checkEncryption(qh04ei2, 172.16.2.6, 4098, false)"
time="2017-09-28T21:00:32.790107562Z" level=debug msg="miss notification: dest IP 10.0.1.5, dest MAC 02:42:0a:00:01:05"
time="2017-09-28T21:00:32.790127561Z" level=debug msg="miss notification: dest IP 10.0.1.2, dest MAC "
time="2017-09-28T21:00:32.790166661Z" level=debug msg="Neighbor entry added for IP 10.0.1.2, mac 02:42:0a:00:01:02"
time="2017-09-28T21:00:32.790292260Z" level=debug msg="Neighbor entry added for IP 172.16.2.6, mac 02:42:0a:00:01:02"
time="2017-09-28T21:00:32.790317360Z" level=debug msg="checkEncryption(qh04ei2, 172.16.2.5, 4098, false)"
time="2017-09-28T21:00:32.790513159Z" level=debug msg="miss notification: dest IP 10.0.1.2, dest MAC 02:42:0a:00:01:02"
time="2017-09-28T21:00:32.790578358Z" level=debug msg="miss notification: dest IP 10.0.1.3, dest MAC "
time="2017-09-28T21:00:32.790623958Z" level=debug msg="Neighbor entry added for IP 10.0.1.3, mac 02:42:0a:00:01:03"
time="2017-09-28T21:00:32.790800657Z" level=debug msg="Neighbor entry added for IP 172.16.2.5, mac 02:42:0a:00:01:03"
time="2017-09-28T21:00:32.790839556Z" level=debug msg="miss notification: dest IP 10.0.1.3, dest MAC 02:42:0a:00:01:03"
time="2017-09-28T21:00:32.831177370Z" level=debug msg="checkEncryption(qh04ei2, <nil>, 4098, true)"
time="2017-09-28T21:00:32.899690785Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.899718385Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.899732885Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.899744385Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=1 len(updatedTasks)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T21:00:32.900065882Z" level=debug msg="Could not find network sandbox for container TestServiceUpdateNetworkAddDelClient45591ef5-b2a0-4316-b171-273.1.w05e32ar9uewl1nx83cc8o03c on service binding deactivation request"
time="2017-09-28T21:00:32.918735450Z" level=debug msg="Assigning addresses for endpoint gateway_TestServiceU's interface on network docker_gwbridge"
time="2017-09-28T21:00:32.918757750Z" level=debug msg="RequestAddress(LocalDefault/172.18.0.0/16, <nil>, map[])"
time="2017-09-28T21:00:32.970973680Z" level=debug msg="Assigning addresses for endpoint gateway_TestServiceU's interface on network docker_gwbridge"
time="2017-09-28T21:00:33.121645312Z" level=debug msg="Programming external connectivity on endpoint gateway_TestServiceU (d7fa57434447590d9f56a78c5b2be60d4db62b713e23fd7b3639a0e8dc8a0522)"
time="2017-09-28T21:00:33.167806785Z" level=debug msg="EnableService TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-sbox START"
time="2017-09-28T21:00:33.167922884Z" level=debug msg="addServiceInfoToCluster START for  00b3b16ffeab3158afabedf8b3103b4d07f98a40d90bf5ab4ea7a28090540632"
time="2017-09-28T21:00:33.167989584Z" level=debug msg="addContainerNameResolution 00b3b16ffeab3158afabedf8b3103b4d07f98a40d90bf5ab4ea7a28090540632 TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint"
time="2017-09-28T21:00:33.168020383Z" level=debug msg="00b3b16ffeab3158afabedf8b3103b4d07f98a40d90bf5ab4ea7a28090540632 (qh04ei2).addSvcRecords(TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-endpoint, 10.0.1.2, <nil>, true) addServiceInfoToCluster sid:00b3b16ffeab3158afabedf8b3103b4d07f98a40d90bf5ab4ea7a28090540632"
time="2017-09-28T21:00:33.168089883Z" level=debug msg="addServiceInfoToCluster END for  00b3b16ffeab3158afabedf8b3103b4d07f98a40d90bf5ab4ea7a28090540632"
time="2017-09-28T21:00:33.168107883Z" level=debug msg="EnableService TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2-sbox DONE"
time="2017-09-28T21:00:33.168373581Z" level=debug msg="Allocating IPv4 pools for network TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2 (s98iwgd0zfwzagci60vncyv0o)"
time="2017-09-28T21:00:33.168449780Z" level=debug msg="RequestPool(LocalDefault, 10.0.2.0/24, , map[], false)"
time="2017-09-28T21:00:33.168510980Z" level=debug msg="RequestAddress(LocalDefault/10.0.2.0/24, 10.0.2.1, map[RequestAddressType:com.docker.network.gateway])"
time="2017-09-28T21:00:33.168541580Z" level=debug msg="overlay: Received vxlan IDs: 4099"
time="2017-09-28T21:00:33.168563879Z" level=debug msg="/sbin/iptables, [--wait -t mangle -C OUTPUT -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049344 -j MARK --set-mark 13681891]"
time="2017-09-28T21:00:33.173995241Z" level=debug msg="/sbin/iptables, [--wait -t filter -C INPUT -m policy --dir in --pol ipsec -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049344 -j ACCEPT]"
time="2017-09-28T21:00:33.177808314Z" level=debug msg="/sbin/iptables, [--wait -t filter -C INPUT -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049344 -j DROP]"
time="2017-09-28T21:00:33.181626987Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: joined network s98iwgd0zfwzagci60vncyv0o"
time="2017-09-28T21:00:33.181654587Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating bulk sync with node pradipd-ubuntu1-747808fd5b65"
